,Unnamed: 0,make_model,body_type,price,km,hp,Type,Upholstery,Displacement,Fuel,Comfort_Convenience,Extras,Safety_Security,First_Registration,Body_Color,door_numbers,seat_numbers,Gearing_Type,consumption_comb,consumption_city,co2_emission
8920,8920,Opel Corsa,Compact,7800,55000,66,Used,_Black,1.398,BENZINE,8,2,13,2016.0,Green,5,5,Manual,5.2,6.8,120
8921,8921,Opel Corsa,Compact,7800,52500,66,Used,_Black,1.398,BENZINE,8,2,13,2016.0,Blue_,5,5,Manual,5.2,6.8,120
8922,8922,Opel Corsa,Compact,7800,25000,51,Used,_Black,1.229,BENZINE,3,1,13,2016.0,White_,5,5,Manual,5.4,6.7,128
8923,8923,Opel Corsa,Sedans,7800,25000,51,Used,_Black,1.229,BENZINE,3,1,13,2016.0,White_,4,5,Manual,5.4,6.7,128
8924,8924,Opel Corsa,Sedans,7800,36000,51,Used,_Other,1.229,BENZINE,3,1,12,2016.0,Red,4,5,Manual,5.6,7.2,129
8925,8925,Opel Corsa,Compact,7800,57500,66,Used,_Black,1.398,BENZINE,8,2,13,2016.0,Grey_,5,5,Manual,5.2,6.8,120
8926,8926,Opel Corsa,Compact,7800,53400,66,Used,_Black,1.398,BENZINE,8,2,13,2016.0,Silver,5,5,Manual,5.2,6.8,120
8927,8927,Opel Corsa,Compact,7800,53500,66,Used,_Black,1.398,BENZINE,8,2,13,2016.0,Blue_,5,5,Manual,5.2,6.8,120
8928,8928,Opel Corsa,Compact,7800,55300,66,Used,_Black,1.398,BENZINE,8,2,13,2016.0,Silver,5,5,Manual,5.2,6.8,120
8929,8929,Opel Corsa,Compact,7800,133081,55,Used,_Grey,1.229,DIESEL,3,1,7,2016.0,White_,5,5,Manual,4.7,5.8,117
8930,8930,Opel Corsa,Compact,7800,133081,55,Used,_Grey,1.398,DIESEL,3,1,7,2016.0,White_,5,5,Manual,4.7,5.8,117
8931,8931,Opel Corsa,Compact,7800,133081,55,Used,_Grey,1.4003906,DIESEL,3,1,7,2016.0,White_,5,5,Manual,4.7,5.8,117
8932,8932,Opel Corsa,Compact,7800,133081,55,Used,_Grey,1.4003906,DIESEL,3,1,7,2016.0,White_,5,5,Manual,4.7,5.8,117
8933,8933,Opel Corsa,Sedans,7800,29300,51,Used,_Black,1.229,BENZINE,5,2,12,2016.0,Red,4,5,Manual,5.6,7.2,129
8934,8934,Opel Corsa,Compact,7800,55000,66,Used,_Black,1.398,BENZINE,8,2,13,2016.0,Grey_,5,5,Manual,5.2,6.8,120
8935,8935,Opel Corsa,Sedans,7650,137058,55,Used,_Grey,1.4003906,DIESEL,19,1,13,2016.0,White_,4,5,Manual,4.7,5.8,117
8936,8936,Opel Corsa,Sedans,7650,137058,55,Used,_Grey,1.398,DIESEL,19,1,13,2016.0,White_,4,5,Manual,4.7,5.8,117
8937,8937,Opel Corsa,Sedans,7650,137058,55,Used,_Grey,1.4003906,DIESEL,19,1,13,2016.0,White_,4,5,Manual,4.7,5.8,117
8938,8938,Opel Corsa,Sedans,7650,144260,70,Used,_Grey,1.4003906,DIESEL,19,1,13,2016.0,White_,4,5,Manual,6.0,5.8,117
8939,8939,Opel Corsa,Sedans,7650,144260,70,Used,_Grey,1.248,DIESEL,19,1,13,2016.0,White_,4,5,Manual,6.0,5.8,82
8940,8940,Opel Corsa,Sedans,7800,45000,66,Used,_Black,1.398,BENZINE,9,3,13,2016.0,Blue_,4,5,Manual,5.1,6.5,120
8941,8941,Opel Corsa,Sedans,7650,144260,70,Used,_Grey,1.229,DIESEL,19,1,13,2016.0,White_,4,5,Manual,6.0,5.8,117
8942,8942,Opel Corsa,Sedans,7650,144260,70,Used,_Grey,1.229,DIESEL,19,1,13,2016.0,White_,4,5,Manual,6.0,5.8,117
8943,8943,Opel Corsa,Compact,7800,113324,70,Used,_Other,1.248,DIESEL,10,2,14,2016.0,Grey_,5,5,Manual,3.3,3.4,87
8944,8944,Opel Corsa,Sedans,7800,75000,55,Used,_Black,1.248,DIESEL,7,1,13,2016.0,Grey_,4,5,Manual,5.0,5.0,98
8945,8945,Opel Corsa,Sedans,7600,83300,51,Used,_Black,1.229,BENZINE,10,3,15,2016.0,White_,4,5,Manual,5.3,6.6,124
8946,8946,Opel Corsa,Sedans,7799,47000,51,Used,_Black,1.229,BENZINE,4,1,9,2017.0,Black_,4,5,Manual,5.3,6.6,124
8947,8947,Opel Corsa,Compact,7799,42000,51,Used,_Black,1.229,BENZINE,13,3,12,2016.0,Grey_,5,5,Manual,5.3,6.6,124
8948,8948,Opel Corsa,Sedans,7799,13000,51,Used,_Other,1.229,BENZINE,2,1,7,2016.0,White_,4,5,Manual,5.4,6.7,126
8949,8949,Opel Corsa,Compact,7799,73322,55,Used,_Black,1.248,DIESEL,5,1,11,2017.0,White_,5,5,Manual,3.8,4.6,100
8950,8950,Opel Corsa,Compact,7790,30200,51,Used,_Other,1.229,BENZINE,3,1,9,2016.0,Red,5,5,Manual,5.6,7.2,129
8951,8951,Opel Corsa,Sedans,7650,117018,55,Used,_Grey,1.229,DIESEL,19,1,13,2016.0,White_,4,5,Manual,4.7,5.8,117
8952,8952,Opel Corsa,Sedans,7650,117018,55,Used,_Grey,1.229,DIESEL,19,1,13,2016.0,White_,4,5,Manual,4.7,5.8,117
8953,8953,Opel Corsa,Sedans,7750,129617,55,Used,_Grey,1.4003906,DIESEL,19,1,13,2016.0,White_,4,5,Manual,4.7,5.8,117
8954,8954,Opel Corsa,Sedans,7750,129617,55,Used,_Grey,1.229,DIESEL,19,1,13,2016.0,White_,4,5,Manual,4.7,5.8,117
8955,8955,Opel Corsa,Sedans,7750,37100,51,Used,_Other,1.229,BENZINE,9,1,12,2016.0,White_,4,5,Manual,5.4,6.7,126
8956,8956,Opel Corsa,Sedans,7750,37100,51,Used,_Other,1.229,BENZINE,4,1,7,2016.0,White_,4,5,Manual,5.4,6.7,126
8957,8957,Opel Corsa,Sedans,7700,55700,51,Employee's car,_Other,1.398,BENZINE,9,2,15,2017.0,Silver,4,5,Manual,5.6,7.3,129
8958,8958,Opel Corsa,Compact,7700,35700,51,Used,_Black,1.229,BENZINE,3,1,10,2016.0,White_,5,5,Manual,5.4,6.7,128
8959,8959,Opel Corsa,Compact,7700,76787,88,Used,_Other,1.364,BENZINE,19,1,13,2017.0,Silver,5,5,Manual,5.0,7.0,117
8960,8960,Opel Corsa,Sedans,7750,129617,55,Used,_Grey,1.229,DIESEL,19,1,13,2016.0,White_,4,5,Manual,4.7,5.8,117
8961,8961,Opel Corsa,Compact,7700,62296,66,Used,_Other,1.398,BENZINE,19,1,13,2017.0,White_,5,5,Manual,4.7,5.8,110
8962,8962,Opel Corsa,Compact,7689,44070,51,Used,_Black,1.229,BENZINE,11,1,12,2016.0,White_,5,5,Manual,5.4,6.7,128
8963,8963,Opel Corsa,Sedans,7700,63000,51,Used,_Other,1.229,BENZINE,5,1,10,2017.0,Grey_,4,5,Manual,5.3,6.6,124
8964,8964,Opel Corsa,Sedans,7690,78400,51,Used,_Black,1.229,BENZINE,6,1,13,2016.0,White_,4,5,Manual,5.8,7.3,132
8965,8965,Opel Corsa,Compact,7690,63650,51,Used,_Black,1.229,BENZINE,4,1,11,2016.0,Grey_,5,5,Manual,5.4,6.7,126
8966,8966,Opel Corsa,Sedans,7690,35092,51,Used,Cloth,1.229,BENZINE,3,1,10,2016.0,White_,4,5,Manual,5.4,6.7,126
8967,8967,Opel Corsa,Sedans,7690,89000,51,Used,_Other,1.229,BENZINE,7,2,12,2016.0,Silver,4,5,Manual,5.3,6.6,124
8968,8968,Opel Corsa,Sedans,7690,11600,51,Used,_Black,1.229,BENZINE,4,1,12,2016.0,White_,4,5,Manual,5.6,7.2,129
8969,8969,Opel Corsa,Compact,7680,83420,66,Used,_Black,1.398,BENZINE,10,1,13,2016.0,Grey_,5,5,Manual,5.2,6.7,123
8970,8970,Opel Corsa,Compact,7790,32500,51,Used,_Other,1.229,BENZINE,3,1,9,2016.0,White_,5,5,Manual,5.6,7.3,129
8971,8971,Opel Corsa,Sedans,7680,42410,51,Used,Cloth,1.229,BENZINE,4,1,11,2016.0,Red,4,5,Manual,5.4,6.7,126
8972,8972,Opel Corsa,Sedans,7790,55010,51,Used,_Black,1.229,BENZINE,6,1,15,2016.0,Silver,4,5,Manual,5.4,6.7,128
8973,8973,Opel Corsa,Compact,7780,99757,55,Used,_Black,1.248,DIESEL,5,1,11,2016.0,White_,5,5,Manual,3.9,4.7,102
8974,8974,Opel Corsa,Compact,7790,32700,51,Used,_Black,1.229,BENZINE,4,1,11,2016.0,Red,5,5,Manual,5.6,7.2,129
8975,8975,Opel Corsa,Compact,7780,99757,55,Used,_Black,1.248,DIESEL,5,1,11,2016.0,White_,5,5,Manual,3.9,4.7,102
8976,8976,Opel Corsa,Compact,7780,86800,55,Used,_Grey,1.248,DIESEL,11,1,12,2016.0,Blue_,5,5,Manual,3.9,4.7,103
8977,8977,Opel Corsa,Sedans,7770,29400,51,Used,_White,1.229,BENZINE,7,1,12,2016.0,White_,4,5,Manual,5.4,6.7,126
8978,8978,Opel Corsa,Compact,7777,24484,51,Used,_Black,1.229,BENZINE,4,1,12,2016.0,Blue_,5,5,Manual,5.5,7.2,129
8979,8979,Opel Corsa,Sedans,7750,93000,55,Used,_Black,1.248,DIESEL,11,5,14,2016.0,Grey_,4,5,Manual,3.7,4.4,104
8980,8980,Opel Corsa,Sedans,7750,31398,55,Used,_Other,1.248,DIESEL,4,1,9,2017.0,Grey_,4,5,Manual,3.8,4.6,101
8981,8981,Opel Corsa,Sedans,7750,49000,51,Used,_Black,1.239,BENZINE,6,1,13,2016.0,Grey_,4,5,Manual,5.7,7.3,131
8982,8982,Opel Corsa,Compact,7750,28000,51,Used,_Black,1.229,BENZINE,4,1,12,2016.0,Red,5,5,Manual,5.4,6.7,128
8983,8983,Opel Corsa,Compact,7680,59700,51,Used,_Black,1.229,BENZINE,3,1,12,2016.0,White_,5,5,Manual,5.6,7.3,129
8984,8984,Opel Corsa,Compact,13200,18000,66,Used,_Other,1.398,BENZINE,5,1,10,2016.0,Grey_,5,5,Automatic,6.0,8.0,139
8985,8985,Opel Corsa,Sedans,13890,10,66,Pre-registered,_Other,1.398,BENZINE,11,1,12,2018.0,White_,4,5,Automatic,6.6,8.2,149
8986,8986,Opel Corsa,Compact,13945,39640,66,Used,_Black,1.398,BENZINE,11,1,10,2017.0,Blue_,5,5,Automatic,4.7,5.8,110
8987,8987,Opel Corsa,Compact,13980,25249,66,Used,_Other,1.398,BENZINE,16,3,13,2018.0,Black_,5,5,Automatic,4.7,5.8,110
8988,8988,Opel Corsa,Sedans,13990,4000,66,Used,Cloth,1.398,BENZINE,11,1,11,2018.0,Grey_,4,5,Automatic,6.3,7.8,143
8989,8989,Opel Corsa,Compact,7980,52335,51,Used,_Black,1.229,BENZINE,6,1,12,2017.0,Blue_,5,5,Manual,5.4,6.7,128
8990,8990,Opel Corsa,Sedans,13990,5434,66,Used,_Other,1.398,BENZINE,8,2,9,2018.0,Silver,4,5,Automatic,4.7,5.8,110
8991,8991,Opel Corsa,Compact,13990,8000,66,Used,_Black,1.398,BENZINE,13,1,12,2018.0,Black_,5,5,Automatic,6.6,8.2,150
8992,8992,Opel Corsa,Sedans,13990,1597,66,Used,_Other,1.398,BENZINE,12,1,12,2018.0,White_,4,5,Automatic,5.6,7.0,132
8993,8993,Opel Corsa,Sedans,8100,41896,51,Used,_Other,1.229,BENZINE,3,1,9,2017.0,White_,4,5,Manual,5.3,6.6,124
8994,8994,Opel Corsa,Other,8490,13044,66,Used,_Other,1.398,BENZINE,19,1,13,2018.0,Blue_,4,5,Manual,5.2,6.9,120
8995,8995,Opel Corsa,Sedans,8500,45400,51,Employee's car,Cloth,1.229,BENZINE,3,1,8,2017.0,White_,4,5,Manual,5.3,6.6,124
8996,8996,Opel Corsa,Other,8490,11245,66,Used,_Other,1.398,BENZINE,19,1,13,2018.0,Grey_,4,5,Manual,5.2,6.9,120
8997,8997,Opel Corsa,Sedans,8100,47219,51,Used,_Other,1.229,BENZINE,3,1,9,2017.0,Grey_,4,5,Manual,5.3,6.6,124
8998,8998,Opel Corsa,Compact,8455,63992,66,Used,_Black,1.398,BENZINE,6,1,13,2017.0,Grey_,5,5,Manual,5.2,6.9,120
8999,8999,Opel Corsa,Compact,8390,16800,51,Used,_Grey,1.229,BENZINE,5,1,14,2017.0,Red,5,5,Manual,5.4,6.7,128
9000,9000,Opel Corsa,Compact,8489,8050,51,Used,_Black,1.229,BENZINE,5,1,13,2017.0,Black_,5,5,Manual,5.4,6.7,126
9001,9001,Opel Corsa,Sedans,8500,34000,51,Used,_Other,1.229,BENZINE,6,2,10,2017.0,Grey_,4,5,Manual,5.4,6.7,126
9002,9002,Opel Corsa,Sedans,8550,57900,51,Used,Cloth,1.229,BENZINE,11,7,19,2017.0,Silver,4,5,Manual,5.3,6.6,124
9003,9003,Opel Corsa,Sedans,8800,30000,51,Employee's car,_Black,1.229,BENZINE,4,2,15,2017.0,Black_,4,5,Manual,5.3,6.6,124
9004,9004,Opel Corsa,Compact,8690,64368,66,Used,Cloth,1.398,BENZINE,12,1,11,2017.0,Grey_,5,5,Manual,5.7,7.2,126
9005,9005,Opel Corsa,Sedans,8800,66000,55,Used,_Black,1.248,DIESEL,8,1,14,2017.0,Silver,4,5,Manual,3.8,4.6,101
9006,9006,Opel Corsa,Compact,8800,23811,55,Used,_Black,1.398,BENZINE,7,1,14,2018.0,Silver,5,5,Manual,5.8,7.4,133
9007,9007,Opel Corsa,Compact,8690,69650,66,Used,Cloth,1.398,BENZINE,12,1,11,2017.0,Grey_,5,5,Manual,5.7,7.2,126
9008,9008,Opel Corsa,Sedans,8800,45000,51,Used,_Black,1.229,BENZINE,7,3,11,2017.0,Blue_,4,5,Manual,5.3,6.6,124
9009,9009,Opel Corsa,Compact,8780,12612,51,Used,_Grey,1.229,BENZINE,2,1,9,2017.0,White_,5,5,Manual,5.4,6.7,124
9010,9010,Opel Corsa,Sedans,8895,51000,66,Used,_Black,1.398,BENZINE,10,3,14,2017.0,Red,4,5,Manual,5.2,6.6,120
9011,9011,Opel Corsa,Other,8900,27338,66,Used,_Other,1.398,BENZINE,19,1,13,2018.0,Blue_,4,5,Manual,5.2,6.9,120
9012,9012,Opel Corsa,Other,8890,71223,66,Used,_Other,1.398,BENZINE,19,1,13,2017.0,White_,4,5,Manual,5.2,6.9,120
9013,9013,Opel Corsa,Compact,8840,13620,51,Used,Cloth,1.229,BENZINE,3,1,9,2017.0,Red,5,5,Manual,5.4,6.7,124
9014,9014,Opel Corsa,Sedans,8899,21512,66,Used,_Other,1.398,BENZINE,8,5,13,2018.0,White_,4,5,Manual,5.1,6.5,130
9015,9015,Opel Corsa,Sedans,8900,49000,51,Used,_Grey,1.229,BENZINE,6,1,4,2018.0,Silver,4,5,Manual,5.3,6.6,124
9016,9016,Opel Corsa,Compact,8900,16638,66,Employee's car,_Black,1.364,BENZINE,8,2,15,2018.0,Grey_,5,5,Manual,5.7,7.4,136
9017,9017,Opel Corsa,Sedans,8890,22371,51,Used,_Black,1.229,BENZINE,4,1,11,2017.0,White_,4,5,Manual,5.4,6.7,128
9018,9018,Opel Corsa,Compact,8880,70000,66,Used,_Black,1.398,BENZINE,11,1,13,2018.0,White_,5,5,Manual,5.2,6.6,120
9019,9019,Opel Corsa,Sedans,8880,31104,51,Used,_Other,1.229,BENZINE,5,2,13,2018.0,Grey_,4,5,Manual,5.3,6.6,124
9020,9020,Opel Corsa,Sedans,8880,31104,51,Used,_Other,1.229,BENZINE,6,2,13,2018.0,Grey_,4,5,Manual,5.3,6.6,124
9021,9021,Opel Corsa,Sedans,8880,31104,51,Used,_Other,1.229,BENZINE,5,2,9,2018.0,Grey_,4,5,Manual,5.3,6.6,124
9022,9022,Opel Corsa,Compact,8880,16110,74,Used,_Black,1.398,BENZINE,5,1,12,2017.0,White_,5,5,Manual,5.5,7.0,129
9023,9023,Opel Corsa,Sedans,8879,29334,51,Used,_Other,1.229,BENZINE,6,2,13,2018.0,Grey_,4,5,Manual,5.3,6.6,124
9024,9024,Opel Corsa,Compact,8850,89000,51,Used,_Grey,1.248,DIESEL,7,1,10,2017.0,Grey_,5,5,Manual,3.8,4.5,100
9025,9025,Opel Corsa,Sedans,8879,29679,51,Used,_Other,1.229,BENZINE,6,2,13,2018.0,Grey_,4,5,Manual,5.3,6.6,124
9026,9026,Opel Corsa,Compact,8850,89000,51,Used,_Grey,1.248,DIESEL,7,1,10,2017.0,Grey_,5,5,Manual,3.8,4.5,100
9027,9027,Opel Corsa,Sedans,8690,31010,51,Used,_Black,1.229,BENZINE,13,2,16,2017.0,Red,4,5,Manual,5.4,6.7,126
9028,9028,Opel Corsa,Compact,8850,89000,51,Used,_Grey,1.248,DIESEL,7,1,10,2017.0,Grey_,5,5,Manual,3.8,4.5,100
9029,9029,Opel Corsa,Sedans,8850,18708,51,Used,_Grey,1.229,BENZINE,9,1,16,2018.0,Grey_,4,5,Manual,5.4,6.7,126
9030,9030,Opel Corsa,Sedans,8850,18708,51,Used,_Other,1.229,BENZINE,5,1,11,2018.0,Grey_,4,5,Manual,5.4,6.7,126
9031,9031,Opel Corsa,Sedans,8770,22333,51,Used,Cloth,1.229,BENZINE,4,1,10,2017.0,Blue_,4,5,Manual,5.4,6.7,126
9032,9032,Opel Corsa,Compact,8750,39600,51,Used,_Black,1.229,BENZINE,5,1,12,2017.0,White_,5,5,Manual,5.4,6.7,128
9033,9033,Opel Corsa,Compact,8750,25700,51,Used,_Black,1.229,BENZINE,4,1,12,2017.0,White_,5,5,Manual,5.4,6.7,128
9034,9034,Opel Corsa,Compact,8600,51400,51,Used,_Black,1.229,BENZINE,4,1,9,2017.0,Grey_,5,5,Manual,5.3,6.6,124
9035,9035,Opel Corsa,Sedans,8650,62115,66,Used,_Black,1.398,BENZINE,8,1,14,2017.0,Grey_,4,5,Manual,5.7,7.2,130
9036,9036,Opel Corsa,Compact,8600,26626,55,Used,_Black,1.398,BENZINE,7,1,15,2018.0,Silver,5,5,Manual,5.8,7.4,133
9037,9037,Opel Corsa,Compact,8600,28906,55,Used,_Black,1.398,BENZINE,7,1,15,2018.0,Silver,5,5,Manual,5.8,7.4,133
9038,9038,Opel Corsa,Compact,8600,25858,55,Used,_Black,1.398,BENZINE,7,2,15,2018.0,Grey_,5,5,Manual,5.8,7.4,133
9039,9039,Opel Corsa,Sedans,8600,19565,55,Employee's car,_Black,1.398,BENZINE,4,2,11,2017.0,Silver,4,5,Manual,5.1,6.5,120
9040,9040,Opel Corsa,Sedans,8650,69859,66,Used,_Black,1.398,BENZINE,8,1,14,2017.0,Grey_,4,5,Manual,5.7,7.2,130
9041,9041,Opel Corsa,Sedans,8600,60400,51,Used,_Other,1.229,BENZINE,8,2,10,2017.0,Grey_,4,5,Manual,5.3,6.6,124
9042,9042,Opel Corsa,Sedans,8600,38000,51,Used,_Other,1.229,BENZINE,9,3,13,2018.0,Silver,4,5,Manual,5.3,6.6,124
9043,9043,Opel Corsa,Sedans,8600,38000,66,Used,_Other,1.398,BENZINE,9,3,12,2018.0,Black_,4,5,Manual,5.1,6.5,130
9044,9044,Opel Corsa,Sedans,8600,39230,51,Used,_Black,1.229,BENZINE,3,2,7,2017.0,Grey_,4,5,Manual,5.3,6.6,124
9045,9045,Opel Corsa,Compact,8599,36444,66,Used,_Black,1.398,BENZINE,7,1,14,2018.0,Black_,5,5,Manual,5.2,6.8,120
9046,9046,Opel Corsa,Compact,8599,33826,66,Used,_Black,1.398,BENZINE,7,1,14,2018.0,Black_,5,5,Manual,5.2,6.8,120
9047,9047,Opel Corsa,Sedans,8600,59000,55,Used,_Other,1.248,DIESEL,8,1,14,2018.0,Red,4,5,Manual,4.0,5.1,105
9048,9048,Opel Corsa,Sedans,8600,29000,66,Used,_Other,1.398,BENZINE,4,2,13,2017.0,White_,4,5,Manual,5.1,6.5,120
9049,9049,Opel Corsa,Sedans,8589,54950,66,Used,_Other,1.398,BENZINE,2,1,7,2017.0,Grey_,4,5,Manual,4.7,5.8,110
9050,9050,Opel Corsa,Sedans,8700,62000,51,Used,_Other,1.229,LPG,10,4,14,2017.0,Black_,4,5,Manual,5.3,6.6,124
9051,9051,Opel Corsa,Compact,8750,21695,66,Employee's car,_Black,1.364,BENZINE,8,2,15,2018.0,Black_,5,5,Manual,5.7,7.4,136
9052,9052,Opel Corsa,Sedans,8750,42492,66,Used,_Other,1.398,BENZINE,4,1,12,2017.0,Grey_,4,5,Manual,5.1,6.7,121
9053,9053,Opel Corsa,Compact,8750,22266,66,Employee's car,_Black,1.364,BENZINE,8,2,15,2018.0,Grey_,5,5,Manual,5.7,7.4,136
9054,9054,Opel Corsa,Compact,8750,25700,51,Used,_Black,1.229,BENZINE,4,1,12,2017.0,White_,5,5,Manual,5.4,6.7,128
9055,9055,Opel Corsa,Sedans,8750,15187,51,Used,_Blue,1.229,BENZINE,3,1,10,2017.0,Blue_,4,5,Manual,5.4,6.7,126
9056,9056,Opel Corsa,Sedans,8700,55000,51,Used,_Black,1.229,BENZINE,10,3,13,2017.0,Blue_,4,5,Manual,5.3,6.6,124
9057,9057,Opel Corsa,Off-Road,8700,79143,74,Used,_Other,1.4,BENZINE,5,1,7,2017.0,Silver,5,5,Manual,5.1,6.4,119
9058,9058,Opel Corsa,Sedans,8700,68000,55,Used,_Other,1.364,DIESEL,8,5,9,2017.0,Grey_,4,5,Manual,4.7,6.7,117
9059,9059,Opel Corsa,Coupe,8700,48280,51,Used,_Black,1.229,BENZINE,9,1,13,2017.0,Grey_,2,5,Manual,5.3,6.6,124
9060,9060,Opel Corsa,Sedans,8700,44000,51,Employee's car,_Black,1.229,BENZINE,10,4,16,2017.0,White_,4,5,Manual,5.3,6.6,124
9061,9061,Opel Corsa,Sedans,8700,57403,51,Used,Cloth,1.229,BENZINE,6,3,10,2017.0,Blue_,4,5,Manual,5.3,6.6,124
9062,9062,Opel Corsa,Compact,8700,24815,66,Employee's car,_Black,1.364,BENZINE,8,2,15,2018.0,Grey_,5,5,Manual,5.7,7.4,136
9063,9063,Opel Corsa,Sedans,8699,34980,52,Used,_Black,1.229,BENZINE,3,1,9,2017.0,Grey_,4,5,Manual,5.3,6.6,124
9064,9064,Opel Corsa,Compact,8800,22675,55,Used,_Black,1.398,BENZINE,7,1,15,2018.0,Silver,5,5,Manual,5.8,7.4,133
9065,9065,Opel Corsa,Compact,8800,26132,66,Employee's car,_Black,1.397,BENZINE,8,3,14,2018.0,Silver,5,5,Manual,5.2,6.8,120
9066,9066,Opel Corsa,Compact,8800,24465,55,Used,_Black,1.398,BENZINE,7,1,15,2018.0,Silver,5,5,Manual,5.8,7.4,133
9067,9067,Opel Corsa,Compact,8800,25367,51,Used,_Black,1.229,BENZINE,5,1,15,2017.0,Green,5,5,Manual,5.4,6.7,128
9068,9068,Opel Corsa,Sedans,8800,35000,51,Used,_Other,1.229,BENZINE,2,1,9,2017.0,Grey_,4,5,Manual,5.3,6.6,124
9069,9069,Opel Corsa,Sedans,8800,49000,51,Used,_Other,1.229,BENZINE,4,1,9,2017.0,Black_,4,5,Manual,5.3,6.6,124
9070,9070,Opel Corsa,Sedans,8800,9100,51,Used,_Other,1.229,BENZINE,3,1,11,2017.0,Blue_,4,5,Manual,5.6,7.2,129
9071,9071,Opel Corsa,Coupe,8800,0,55,Used,_Other,1.248,DIESEL,4,1,13,2019.0,Grey_,2,5,Manual,3.8,4.6,101
9072,9072,Opel Corsa,Sedans,8800,10000,66,Used,_Other,1.398,BENZINE,7,2,12,2018.0,Grey_,4,5,Manual,5.1,6.5,120
9073,9073,Opel Corsa,Sedans,8799,26927,51,Used,_Black,1.229,BENZINE,3,1,9,2018.0,Blue_,4,5,Manual,5.3,6.6,124
9074,9074,Opel Corsa,Compact,8790,27336,51,Used,_Black,1.229,BENZINE,5,2,10,2017.0,Black_,5,5,Manual,5.3,6.6,124
9075,9075,Opel Corsa,Sedans,8790,36889,51,Used,_Black,1.229,BENZINE,6,1,12,2017.0,Silver,4,5,Manual,5.3,6.6,124
9076,9076,Opel Corsa,Compact,8790,25746,55,Used,_Black,1.398,BENZINE,7,1,15,2018.0,Grey_,5,5,Manual,5.8,7.4,133
9077,9077,Opel Corsa,Compact,8790,82300,66,Used,_Black,1.398,BENZINE,7,1,12,2017.0,Grey_,5,5,Manual,5.2,6.6,123
9078,9078,Opel Corsa,Compact,8790,19000,66,Used,_Other,1.398,BENZINE,19,1,13,2018.0,Grey_,5,5,Manual,5.2,6.9,120
9079,9079,Opel Corsa,Compact,8580,17900,51,Used,_Black,1.229,BENZINE,11,1,14,2017.0,Blue_,5,5,Manual,5.3,6.6,126
9080,9080,Opel Corsa,Sedans,8299,58521,66,Used,_Black,1.398,BENZINE,7,1,13,2017.0,Silver,4,5,Manual,5.2,6.6,123
9081,9081,Opel Corsa,Compact,8690,34465,66,Used,_Black,1.398,BENZINE,6,1,12,2017.0,Grey_,5,5,Manual,5.2,6.6,123
9082,9082,Opel Corsa,Compact,8299,49320,66,Used,_Black,1.398,BENZINE,6,1,13,2017.0,Silver,5,5,Manual,5.2,6.6,123
9083,9083,Opel Corsa,Compact,8299,58521,66,Used,_Black,1.398,BENZINE,7,1,13,2017.0,Silver,5,5,Manual,5.2,6.6,123
9084,9084,Opel Corsa,Other,8500,25000,66,Used,_Other,1.398,BENZINE,19,1,13,2017.0,Black_,4,5,Manual,5.2,6.9,120
9085,9085,Opel Corsa,Compact,8500,25000,66,Used,_Other,1.398,BENZINE,19,1,13,2017.0,Black_,5,5,Manual,5.2,6.9,120
9086,9086,Opel Corsa,Sedans,8550,39700,66,Used,_Other,1.398,BENZINE,6,2,10,2017.0,White_,4,5,Manual,5.2,6.6,120
9087,9087,Opel Corsa,Compact,8525,23500,51,Used,_Black,1.2,BENZINE,4,1,12,2017.0,Black_,5,5,Manual,5.9,7.4,134
9088,9088,Opel Corsa,Other,8500,40256,66,Used,_Other,1.398,BENZINE,19,1,13,2017.0,Black_,4,5,Manual,5.2,6.9,120
9089,9089,Opel Corsa,Other,8500,20446,66,Used,_Other,1.398,BENZINE,19,1,13,2017.0,Blue_,4,5,Manual,5.2,6.9,120
9090,9090,Opel Corsa,Sedans,8500,24253,51,Used,_Other,1.229,BENZINE,6,2,14,2017.0,Black_,4,5,Manual,5.3,6.6,124
9091,9091,Opel Corsa,Other,8500,25900,66,Used,_Other,1.398,BENZINE,19,1,13,2017.0,Red,4,5,Manual,4.7,5.8,110
9092,9092,Opel Corsa,Sedans,8500,45000,51,Used,_Black,1.229,BENZINE,7,2,9,2017.0,Grey_,4,5,Manual,5.3,6.6,124
9093,9093,Opel Corsa,Other,8500,25562,55,Used,_Other,1.248,DIESEL,19,1,13,2017.0,White_,4,5,Manual,3.8,4.6,100
9094,9094,Opel Corsa,Sedans,8500,57000,51,Used,_Black,1.229,BENZINE,5,2,14,2017.0,Grey_,4,5,Manual,5.3,6.6,124
9095,9095,Opel Corsa,Coupe,8500,16427,51,Used,_Black,1.229,BENZINE,1,1,4,2017.0,Grey_,2,5,Manual,5.3,6.6,124
9096,9096,Opel Corsa,Sedans,8500,10400,51,Used,_Other,1.229,BENZINE,3,1,7,2017.0,Grey_,4,5,Manual,5.3,6.6,124
9097,9097,Opel Corsa,Compact,8500,29322,51,Used,_Black,1.229,BENZINE,4,1,5,2017.0,Grey_,5,5,Manual,5.4,6.7,126
9098,9098,Opel Corsa,Other,8500,21300,66,Used,_Other,1.398,BENZINE,19,1,13,2017.0,Blue_,4,5,Manual,5.2,6.9,120
9099,9099,Opel Corsa,Sedans,8500,40845,51,Used,_Grey,1.229,BENZINE,3,1,8,2017.0,Grey_,4,5,Manual,5.3,6.6,124
