,make_model,body_type,price,km,hp,Type,Upholstery,Displacement,Fuel,Comfort_Convenience,Extras,Safety_Security,First_Registration,Body_Color,door_numbers,seat_numbers,Gearing_Type,consumption_comb,consumption_city,co2_emission
2093,AudiA1,Sedans,25600,0,85,New,Cloth-Other,0.999,BENZINE,16,2,17,2019.0,White,4.0,5,Automatic,4.8,5.8,108
2094,AudiA1,Sedans,25550,0,85,New,Cloth-Black,0.999,BENZINE,10,2,13,2019.0,Blue,4.0,5,Automatic,4.8,5.8,108
2095,AudiA1,Compact,25690,50,85,New,Cloth-Grey,0.999,BENZINE,12,5,15,2019.0,Black,5.0,5,Automatic,4.8,5.8,108
2096,AudiA1,Sedans,25500,0,85,New,Cloth-Other,0.999,BENZINE,11,2,13,2019.0,White,4.0,4,Automatic,4.8,5.8,108
2097,AudiA1,Sedans,25500,10,85,Pre-registered,Cloth-Other,0.999,BENZINE,8,1,10,2019.0,White,4.0,5,Automatic,4.8,5.8,108
2098,AudiA1,Sedans,25500,10,85,Used,Other,0.999,BENZINE,7,2,7,2019.0,Grey,4.0,5,Automatic,4.8,5.9,110
2099,AudiA1,Sedans,25500,100,85,Pre-registered,Cloth-Other,0.999,BENZINE,10,1,12,2019.0,Black,4.0,5,Automatic,4.8,5.8,108
2100,AudiA1,Sedans,25500,11,85,New,Other,0.999,BENZINE,12,1,5,2019.0,Black,4.0,5,Automatic,4.8,5.9,108
2101,AudiA1,Compact,24540,0,85,New,Cloth-Black,0.999,BENZINE,16,1,13,2019.0,White,5.0,4,Automatic,4.8,5.9,110
2102,AudiA1,Sedans,24500,50,85,Pre-registered,Cloth-Black,0.999,BENZINE,14,4,18,2019.0,Black,4.0,5,Automatic,4.8,5.8,108
2103,AudiA1,Sedans,25500,10,85,Used,Other,0.999,BENZINE,7,2,7,2019.0,Grey,4.0,5,Automatic,4.8,5.9,110
2104,AudiA1,Compact,24490,0,85,New,Cloth-Black,0.999,BENZINE,13,2,15,2019.0,Blue,5.0,5,Automatic,4.9,5.9,111
2105,AudiA1,Compact,24450,10000,85,Used,Other-Other,0.999,BENZINE,14,2,16,2019.0,Black,5.0,5,Automatic,4.8,5.9,110
2106,AudiA1,Sedans,24500,1,85,Pre-registered,Other,0.999,BENZINE,2,1,3,2019.0,White,4.0,5,Automatic,4.8,5.8,108
2107,AudiA1,Sedans,24490,3000,85,Used,Cloth-Black,0.999,BENZINE,17,4,14,2019.0,Black,4.0,5,Automatic,4.8,5.8,108
2108,AudiA1,Compact,24480,5000,85,Demonstration,Other-Other,0.999,BENZINE,8,1,1,2019.0,Blue,5.0,5,Automatic,4.8,5.9,110
2109,AudiA1,Sedans,24490,3000,85,Used,Cloth-Black,0.999,BENZINE,16,4,14,2019.0,Black,4.0,5,Automatic,4.8,5.8,108
2110,AudiA1,Sedans,24490,15500,85,Used,Other,0.999,BENZINE,5,1,8,2019.0,Red,4.0,5,Automatic,4.8,5.9,110
2111,AudiA1,Sedans,24490,6000,85,Used,Cloth-Black,0.999,BENZINE,13,2,17,2019.0,White,4.0,5,Automatic,4.8,5.9,110
2112,AudiA1,Sedans,24300,680,85,Demonstration,Other,0.999,BENZINE,2,1,5,2019.0,Red,4.0,5,Automatic,4.8,5.9,110
2113,AudiA1,Sedans,24200,0,85,New,Cloth-Other,0.999,BENZINE,13,2,17,2019.0,White,4.0,5,Automatic,4.8,5.8,108
2114,AudiA1,Compact,24240,0,85,New,Cloth-Black,0.999,BENZINE,15,1,12,2019.0,Green,5.0,4,Automatic,4.9,5.9,111
2115,AudiA1,Compact,24059,0,110,New,Other,1.498,BENZINE,19,1,69,2019.0,Red,5.0,5,Automatic,5.0,6.0,115
2116,AudiA1,Sedans,24290,5000,85,Used,Other,0.999,BENZINE,12,1,8,2019.0,Grey,4.0,5,Automatic,4.8,5.9,108
2117,AudiA1,Sedans,25190,263,85,Used,Other,0.999,BENZINE,11,1,11,2019.0,Blue,4.0,5,Automatic,4.8,5.9,108
2118,AudiA1,Sedans,23980,6000,85,Demonstration,Cloth-Grey,0.999,BENZINE,17,3,12,2019.0,Yellow,4.0,4,Automatic,4.8,5.9,110
2119,AudiA1,Sedans,25190,259,85,Used,Other,0.999,BENZINE,11,1,11,2019.0,White,4.0,5,Automatic,4.8,5.9,108
2120,AudiA1,Sedans,25100,10,62,Used,Other,0.999,BENZINE,7,1,7,2019.0,Green,4.0,5,Automatic,4.8,5.9,110
2121,AudiA1,Sedans,25100,10,62,Used,Other,0.999,BENZINE,7,1,7,2019.0,Green,4.0,5,Automatic,4.8,5.9,110
2122,AudiA1,Sedans,25000,10,85,Pre-registered,Other,0.999,BENZINE,2,1,3,2019.0,Red,4.0,5,Automatic,4.8,5.8,108
2123,AudiA1,Sedans,24999,7500,85,Used,Other,0.999,BENZINE,12,1,6,2019.0,Red,4.0,5,Automatic,4.8,5.9,108
2124,AudiA1,Sedans,24990,123,85,Used,Other,0.999,BENZINE,11,1,4,2019.0,White,4.0,5,Automatic,4.8,5.9,108
2125,AudiA1,Sedans,24990,3900,85,Used,Cloth-Black,0.999,BENZINE,14,1,12,2019.0,Grey,4.0,5,Automatic,4.8,5.8,108
2126,AudiA1,Sedans,25900,178,85,Used,Other,0.999,BENZINE,6,1,7,2019.0,Yellow,4.0,5,Automatic,4.8,5.9,110
2127,AudiA1,Sedans,25500,6000,85,Employee'scar,Cloth-Black,0.999,BENZINE,10,2,16,2019.0,White,4.0,5,Automatic,4.8,5.8,108
2128,AudiA1,Sedans,23950,3500,85,Demonstration,Other-Black,0.999,BENZINE,13,2,15,2019.0,Grey,4.0,5,Automatic,4.8,5.9,110
2129,AudiA1,Sedans,24950,8000,85,Used,Other,0.999,BENZINE,12,1,5,2019.0,Grey,4.0,5,Automatic,4.8,5.9,108
2130,AudiA1,Sedans,24900,1,85,Pre-registered,Other,0.999,BENZINE,19,1,69,2019.0,Black,4.0,5,Automatic,4.8,5.8,108
2131,AudiA1,Compact,24930,3200,85,Demonstration,Cloth-Black,0.999,BENZINE,11,3,11,2019.0,Grey,5.0,4,Automatic,4.8,5.8,108
2132,AudiA1,Sedans,24900,1,85,Pre-registered,Other,0.999,BENZINE,19,1,69,2019.0,Black,4.0,5,Automatic,4.8,5.8,108
2133,AudiA1,Sedans,24900,1,85,Pre-registered,Other,0.999,BENZINE,19,1,69,2019.0,Black,4.0,5,Automatic,4.8,5.8,108
2134,AudiA1,Compact,24900,14900,85,Used,Cloth-Black,0.999,BENZINE,15,3,14,2019.0,Black,5.0,4,Automatic,4.8,5.9,110
2135,AudiA1,Sedans,24800,10,85,Pre-registered,Cloth-Black,0.999,BENZINE,7,1,11,2019.0,White,4.0,4,Automatic,4.8,5.8,108
2136,AudiA1,Sedans,24900,10,85,Pre-registered,Cloth-Black,0.999,BENZINE,7,1,11,2019.0,White,4.0,4,Automatic,4.8,5.8,108
2137,AudiA1,Sedans,24900,1,85,New,Cloth-Black,0.999,BENZINE,17,3,15,2019.0,Blue,4.0,5,Automatic,4.8,5.9,110
2138,AudiA1,Sedans,24880,5000,85,Employee'scar,Cloth-Black,0.999,BENZINE,16,3,17,2019.0,Black,4.0,4,Automatic,4.8,5.9,110
2139,AudiA1,Sedans,24900,10,85,Pre-registered,Cloth-Black,0.999,BENZINE,7,1,11,2019.0,Blue,4.0,4,Automatic,4.8,5.8,108
2140,AudiA1,Sedans,24800,0,85,Pre-registered,Cloth-Other,0.999,BENZINE,9,1,11,2019.0,Yellow,4.0,5,Automatic,4.8,5.8,108
2141,AudiA1,Sedans,24870,5000,85,Demonstration,Cloth-Black,0.999,BENZINE,15,1,14,2019.0,Black,4.0,5,Automatic,4.8,5.9,110
2142,AudiA1,Sedans,24800,0,85,New,Cloth-Other,0.999,BENZINE,12,3,17,2019.0,White,4.0,5,Automatic,4.8,5.8,108
2143,AudiA1,Sedans,24799,251,85,Used,Other,0.999,BENZINE,11,1,11,2019.0,Black,4.0,5,Automatic,4.8,5.9,108
2144,AudiA1,Compact,24750,0,85,New,Cloth-Black,0.999,BENZINE,15,1,13,2019.0,White,5.0,4,Automatic,4.8,5.9,110
2145,AudiA1,Sedans,28800,50,85,New,Cloth-Grey,0.999,BENZINE,17,3,18,2019.0,Yellow,4.0,5,Automatic,4.8,5.9,110
2146,AudiA1,Compact,28880,6800,92,Used,Partleather-Black,1.395,BENZINE,18,5,15,2019.0,Red,5.0,5,Automatic,5.2,6.7,123
2147,AudiA1,Compact,28880,0,85,New,Cloth,0.999,BENZINE,15,6,18,2019.0,White,5.0,5,Automatic,4.8,5.9,110
2148,AudiA1,Sedans,28880,2665,85,Demonstration,Cloth-Black,0.999,BENZINE,16,4,16,2019.0,Blue,4.0,5,Automatic,4.8,5.9,111
2149,AudiA1,Sedans,28880,4999,147,Demonstration,Cloth-Grey,1.984,BENZINE,2,3,10,2019.0,White,4.0,5,Automatic,6.0,8.2,136
2150,AudiA1,Compact,28860,0,147,New,Cloth-Grey,1.984,BENZINE,14,5,16,2019.0,Black,5.0,5,Automatic,6.0,8.2,137
2151,AudiA1,Compact,28875,15,110,Pre-registered,Cloth,1.498,BENZINE,5,1,1,2019.0,Blue,5.0,5,Automatic,5.1,6.5,115
2152,AudiA1,Sedans,28880,3100,147,Demonstration,Cloth-Grey,1.984,BENZINE,17,3,16,2019.0,White,4.0,5,Automatic,6.0,8.2,136
2153,AudiA1,Sedans,19450,10,60,Used,Other,0.999,BENZINE,4,1,10,2019.0,Grey,4.0,5,Manual,4.3,5.0,97
2154,AudiA1,Sedans,28880,6100,85,Used,Partleather-Black,1.0,BENZINE,18,8,17,2019.0,Yellow,4.0,5,Automatic,4.8,5.9,110
2155,AudiA1,Sedans,28990,12,85,Used,Other,0.999,BENZINE,16,7,20,2019.0,White,4.0,5,Automatic,4.8,5.9,110
2156,AudiA1,Compact,19850,0,85,New,Cloth-Black,0.999,BENZINE,7,1,13,2019.0,White,5.0,4,Manual,4.9,6.0,111
2157,AudiA1,Sedans,19990,251,70,Used,Other,0.999,BENZINE,9,1,11,2019.0,White,4.0,5,Manual,4.6,5.0,102
2158,AudiA1,Compact,19870,2500,85,Demonstration,Cloth-Black,0.999,BENZINE,11,2,18,2019.0,White,5.0,5,Manual,4.8,5.9,108
2159,AudiA1,Compact,19990,0,70,New,Cloth-Black,0.999,BENZINE,12,3,15,2019.0,White,5.0,5,Manual,4.6,5.8,104
2160,AudiA1,Compact,19999,2690,85,Used,Other,0.999,BENZINE,14,2,11,2019.0,Red,5.0,5,Manual,4.8,5.9,126
2161,AudiA1,Sedans,19995,18,70,Used,Cloth-Black,0.999,BENZINE,4,1,9,2019.0,Blue,4.0,5,Manual,4.6,5.0,115
2162,AudiA1,Compact,19999,0,85,New,Cloth-Black,0.999,BENZINE,8,1,10,2019.0,White,5.0,5,Manual,4.9,6.0,111
2163,AudiA1,Compact,21390,0,70,New,Cloth,0.999,BENZINE,13,3,13,2019.0,Black,5.0,5,Manual,4.6,5.8,104
2164,AudiA1,Sedans,20900,5,85,New,Other,0.999,BENZINE,8,1,5,2019.0,Red,4.0,5,Manual,4.8,5.9,108
2165,AudiA1,Sedans,21490,9999,70,Used,Other,0.999,BENZINE,11,1,12,2019.0,White,4.0,5,Manual,4.6,5.0,102
2166,AudiA1,Compact,21490,0,70,New,Cloth-Black,0.999,BENZINE,12,2,12,2019.0,White,5.0,5,Manual,4.6,5.8,104
2167,AudiA1,Sedans,21490,10,70,Used,Other,0.999,BENZINE,9,1,11,2019.0,White,4.0,5,Manual,4.6,5.0,102
2168,AudiA1,Sedans,21490,10,70,Used,Other,0.999,BENZINE,10,1,11,2019.0,White,4.0,5,Manual,4.6,5.0,102
2169,AudiA1,Sedans,21490,10,70,Used,Other,0.999,BENZINE,9,1,11,2019.0,White,4.0,5,Manual,4.6,5.0,102
2170,AudiA1,Sedans,21390,0,70,New,Cloth-Black,0.999,BENZINE,14,4,14,2019.0,Blue,4.0,5,Manual,5.1,6.2,116
2171,AudiA1,Compact,20990,3000,85,Demonstration,Cloth-Black,0.999,BENZINE,13,5,14,2019.0,Red,5.0,4,Manual,4.8,5.9,108
2172,AudiA1,Sedans,21390,1,70,New,Cloth-Black,0.999,BENZINE,14,4,15,2019.0,Red,4.0,5,Manual,5.1,6.2,116
2173,AudiA1,Sedans,21700,0,70,New,Cloth-Black,0.999,BENZINE,3,1,7,2019.0,White,4.0,5,Manual,4.4,5.0,102
2174,AudiA1,Sedans,21700,0,85,New,Cloth-Other,0.999,BENZINE,12,3,13,2019.0,Black,4.0,5,Manual,4.8,5.9,108
2175,AudiA1,Sedans,21670,10,85,New,Cloth-Black,0.999,BENZINE,9,1,9,2019.0,Red,4.0,5,Manual,4.9,6.0,111
2176,AudiA1,Compact,21620,9900,85,Employee'scar,Cloth-Black,0.999,BENZINE,14,3,16,2019.0,White,5.0,4,Manual,4.9,6.0,111
2177,AudiA1,Sedans,20990,0,70,New,Velour-Black,0.999,BENZINE,6,1,69,2019.0,Black,4.0,5,Manual,4.4,5.0,102
2178,AudiA1,Sedans,21500,1,70,Pre-registered,Cloth-Black,0.999,BENZINE,11,4,15,2019.0,Black,4.0,5,Manual,4.6,5.8,104
2179,AudiA1,Compact,21590,0,85,New,Cloth-Black,0.999,BENZINE,11,1,11,2019.0,White,5.0,4,Manual,4.9,6.0,111
2180,AudiA1,Sedans,21590,15,85,Pre-registered,Cloth-Black,0.999,BENZINE,15,1,13,2019.0,Grey,4.0,5,Manual,4.9,6.0,111
2181,AudiA1,Sedans,21500,100,70,Employee'scar,Cloth-Grey,0.999,BENZINE,2,1,9,2019.0,Green,4.0,5,Manual,4.6,5.8,104
2182,AudiA1,Sedans,21500,1,70,Pre-registered,Other,0.999,BENZINE,19,1,69,2019.0,Black,4.0,5,Manual,4.6,5.8,104
2183,AudiA1,Sedans,21500,100,70,Employee'scar,Cloth-Grey,0.999,BENZINE,2,1,9,2019.0,Green,4.0,5,Manual,4.6,5.8,104
2184,AudiA1,Compact,21499,15,70,New,Cloth-Black,0.999,BENZINE,12,3,14,2019.0,White,5.0,5,Manual,4.6,5.9,105
2185,AudiA1,Compact,21330,3000,85,Demonstration,Cloth-Black,0.999,BENZINE,13,5,14,2019.0,Black,5.0,4,Manual,4.8,5.9,108
2186,AudiA1,Sedans,21280,1,70,New,Cloth-Black,0.999,BENZINE,15,4,15,2019.0,Grey,4.0,5,Manual,5.1,6.2,116
2187,AudiA1,Sedans,21200,15000,70,Used,Other,0.999,BENZINE,9,1,11,2019.0,White,4.0,5,Manual,4.6,5.0,102
2188,AudiA1,Sedans,21222,10000,85,Employee'scar,Cloth-Grey,0.999,BENZINE,13,3,14,2019.0,White,4.0,4,Manual,4.8,5.9,108
2189,AudiA1,Sedans,21200,1,70,Pre-registered,Other,0.999,BENZINE,19,1,69,2019.0,Black,4.0,5,Manual,4.6,5.8,104
2190,AudiA1,Compact,21190,0,70,New,Cloth-Black,0.999,BENZINE,12,3,15,2019.0,White,5.0,5,Manual,4.7,5.9,106
2191,AudiA1,Compact,21190,0,70,New,Cloth-Black,0.999,BENZINE,12,3,15,2019.0,White,5.0,5,Manual,4.7,5.9,106
2192,AudiA1,Compact,21190,0,70,New,Cloth-Black,0.999,BENZINE,12,3,15,2019.0,White,5.0,5,Manual,4.7,5.9,106
2193,AudiA1,Compact,21190,50,70,Pre-registered,Cloth-Black,0.999,BENZINE,10,1,9,2019.0,White,5.0,5,Manual,4.6,5.8,104
2194,AudiA1,Compact,21090,0,85,New,Cloth-Black,0.999,BENZINE,11,1,15,2019.0,White,5.0,5,Manual,4.9,6.0,111
2195,AudiA1,Sedans,21000,6000,85,Employee'scar,Cloth-Black,0.999,BENZINE,17,4,18,2019.0,White,4.0,5,Manual,4.8,5.9,108
2196,AudiA1,Sedans,21000,10000,85,Used,Other,0.999,BENZINE,8,1,5,2019.0,Blue,4.0,5,Manual,4.8,5.9,108
2197,AudiA1,Sedans,21000,1,70,Pre-registered,Other,0.999,BENZINE,19,1,69,2019.0,Grey,4.0,5,Manual,4.6,5.8,104
2198,AudiA1,Sedans,20990,2500,70,Demonstration,Cloth-Black,0.999,BENZINE,4,1,7,2019.0,White,4.0,4,Manual,4.6,5.0,104
2199,AudiA1,Sedans,20990,4900,85,Demonstration,Cloth-Black,0.999,BENZINE,13,1,12,2019.0,White,4.0,5,Manual,4.8,5.9,111
2200,AudiA1,Compact,20990,150,85,Pre-registered,Cloth-Black,0.999,BENZINE,7,2,12,2019.0,Green,5.0,5,Manual,4.9,6.0,111
2201,AudiA1,Compact,20990,10,85,New,Cloth-Black,0.999,BENZINE,12,2,13,2019.0,White,5.0,5,Manual,4.8,5.9,108
2202,AudiA1,Sedans,20990,4900,85,Demonstration,Cloth-Black,0.999,BENZINE,13,1,12,2019.0,Black,4.0,5,Manual,4.8,5.9,111
2203,AudiA1,Compact,20988,10,85,New,Cloth-Black,0.999,BENZINE,10,2,13,2019.0,Black,5.0,5,Manual,4.9,6.0,111
2204,AudiA1,Compact,20990,50,70,Pre-registered,Cloth-Black,0.999,BENZINE,10,1,9,2019.0,White,5.0,5,Manual,4.6,5.8,104
2205,AudiA1,Compact,20988,10,85,New,Cloth,0.999,BENZINE,10,2,10,2019.0,Black,5.0,5,Manual,4.9,6.0,111
2206,AudiA1,Compact,20988,10,85,New,Cloth-Black,0.999,BENZINE,10,2,13,2019.0,Black,5.0,5,Manual,4.9,6.0,111
2207,AudiA1,Compact,20988,10,85,New,Cloth-Black,0.999,BENZINE,10,2,13,2019.0,Black,5.0,5,Manual,4.9,6.0,111
2208,AudiA1,Compact,20988,10,85,New,Cloth-Black,0.999,BENZINE,10,2,13,2019.0,Black,5.0,5,Manual,4.9,6.0,111
2209,AudiA1,Sedans,20985,6000,85,Used,Cloth-Black,0.999,BENZINE,12,2,12,2019.0,White,4.0,5,Manual,4.8,5.9,108
2210,AudiA1,Compact,20980,9900,70,Employee'scar,Cloth-Black,0.999,BENZINE,13,3,16,2019.0,Black,5.0,5,Manual,4.6,5.9,105
2211,AudiA1,Sedans,20980,1000,70,Demonstration,Cloth-Black,0.999,BENZINE,18,3,16,2019.0,Silver,4.0,5,Manual,4.3,5.1,98
2212,AudiA1,Compact,21490,1500,85,Demonstration,Other,0.999,BENZINE,10,2,11,2019.0,White,5.0,5,Manual,4.8,5.9,108
2213,AudiA1,Sedans,20980,0,70,New,Cloth-Black,0.999,BENZINE,14,4,14,2019.0,Black,4.0,5,Manual,5.1,6.2,116
2214,AudiA1,Sedans,21490,1056,85,Demonstration,Cloth-Black,0.999,BENZINE,13,1,12,2019.0,White,4.0,5,Manual,4.8,5.9,111
2215,AudiA1,Sedans,21490,1071,85,Demonstration,Cloth-Black,0.999,BENZINE,13,1,12,2019.0,White,4.0,5,Manual,4.8,5.9,111
2216,AudiA1,Sedans,21490,15,85,Pre-registered,Cloth-Black,0.999,BENZINE,15,1,12,2019.0,White,4.0,5,Manual,4.9,6.0,111
2217,AudiA1,Sedans,21490,15,85,Pre-registered,Cloth-Black,0.999,BENZINE,15,1,13,2019.0,Black,4.0,5,Manual,4.9,6.0,111
2218,AudiA1,Sedans,21490,3990,85,Used,Cloth,0.999,BENZINE,9,1,8,2019.0,White,4.0,5,Manual,4.8,5.9,108
2219,AudiA1,Sedans,21490,3990,85,Used,Other,0.999,BENZINE,9,1,11,2019.0,White,4.0,5,Manual,4.8,5.9,108
2220,AudiA1,Sedans,21000,1,70,Pre-registered,Other,0.999,BENZINE,19,1,69,2019.0,Black,4.0,5,Manual,4.6,5.8,104
2221,AudiA1,Compact,20990,0,85,New,Cloth-Black,0.995,BENZINE,11,2,15,2019.0,White,5.0,5,Manual,4.2,6.0,111
2222,AudiA1,Compact,21490,10,70,New,Cloth-Black,0.999,BENZINE,13,5,16,2019.0,Green,5.0,4,Manual,4.6,5.8,104
2223,AudiA1,Sedans,20990,1,70,Used,Cloth-Black,0.998,BENZINE,9,1,11,2019.0,Red,4.0,4,Manual,4.2,5.0,97
2224,AudiA1,Sedans,20990,1,70,Used,Cloth-Black,0.998,BENZINE,9,1,11,2019.0,Blue,4.0,4,Manual,4.2,5.0,97
2225,AudiA1,Sedans,20900,25,51,Used,Other,0.999,BENZINE,4,1,7,2019.0,Green,4.0,5,Manual,4.6,5.8,105
2226,AudiA1,Compact,20900,14999,85,Used,Fullleather-Black,0.999,BENZINE,9,2,8,2019.0,Yellow,5.0,5,Manual,4.8,5.9,111
2227,AudiA1,Sedans,20900,1,70,Pre-registered,Other,0.999,BENZINE,19,1,69,2019.0,White,4.0,5,Manual,4.6,5.8,104
2228,AudiA1,Sedans,20900,1,70,Pre-registered,Other,0.999,BENZINE,19,1,69,2019.0,White,4.0,5,Manual,4.6,5.8,104
2229,AudiA1,Sedans,20900,1,70,Pre-registered,Other,0.999,BENZINE,19,1,69,2019.0,White,4.0,5,Manual,4.6,5.8,104
2230,AudiA1,Sedans,20900,1,85,Pre-registered,Cloth-Black,0.999,BENZINE,8,4,15,2019.0,Grey,4.0,5,Manual,4.8,5.9,108
2231,AudiA1,Compact,20885,15,85,Pre-registered,Cloth,0.999,BENZINE,4,1,69,2019.0,White,5.0,5,Manual,4.9,6.0,111
2232,AudiA1,Other,21490,10,70,Used,Cloth,0.999,BENZINE,10,1,6,2019.0,White,4.0,5,Manual,4.4,5.0,102
2233,AudiA1,Compact,20900,4800,85,Used,Cloth-Black,0.999,BENZINE,16,4,16,2019.0,White,5.0,5,Manual,4.8,5.9,108
2234,AudiA1,Compact,21490,50,70,Pre-registered,Cloth-Black,0.999,BENZINE,10,1,9,2019.0,Blue,5.0,5,Manual,4.6,5.8,104
2235,AudiA1,Compact,21490,0,70,New,Cloth-Black,0.999,BENZINE,12,2,12,2019.0,White,5.0,5,Manual,4.6,5.8,104
2236,AudiA1,Compact,21480,0,70,New,Cloth-Black,0.999,BENZINE,11,1,10,2019.0,Black,5.0,5,Manual,4.6,5.8,104
2237,AudiA1,Sedans,21450,25,85,Pre-registered,Cloth-Black,0.999,BENZINE,14,3,16,2019.0,White,4.0,4,Manual,4.8,5.9,108
2238,AudiA1,Compact,21435,15,85,Pre-registered,Cloth,0.999,BENZINE,4,1,69,2019.0,Black,5.0,5,Manual,4.9,6.0,111
2239,AudiA1,Compact,21435,15,85,Pre-registered,Cloth,0.999,BENZINE,4,1,69,2019.0,Grey,5.0,5,Manual,4.9,6.0,111
2240,AudiA1,Compact,21435,15,85,Pre-registered,Cloth,0.999,BENZINE,4,1,69,2019.0,Black,5.0,5,Manual,4.9,6.0,111
2241,AudiA1,Compact,21435,15,85,Pre-registered,Cloth,0.999,BENZINE,4,1,69,2019.0,Grey,5.0,5,Manual,4.9,6.0,111
2242,AudiA1,Compact,21390,0,70,New,Cloth,0.999,BENZINE,13,3,13,2019.0,Black,5.0,5,Manual,4.6,5.8,104
2243,AudiA1,Compact,21390,0,70,New,Cloth,0.999,BENZINE,13,3,13,2019.0,Black,5.0,5,Manual,4.6,5.8,104
2244,AudiA1,Compact,21390,0,70,New,Cloth,0.999,BENZINE,13,3,13,2019.0,Black,5.0,5,Manual,4.6,5.8,104
2245,AudiA1,Compact,20900,0,85,New,Cloth-Black,0.999,BENZINE,7,3,13,2019.0,White,5.0,4,Manual,4.9,6.0,111
2246,AudiA1,Sedans,20900,12,85,Used,Other,0.999,BENZINE,10,1,11,2019.0,Red,4.0,5,Manual,4.8,5.9,108
2247,AudiA1,Compact,21400,10000,85,Used,Other-Other,0.999,BENZINE,10,2,15,2019.0,Red,5.0,5,Manual,4.9,6.0,111
2248,AudiA1,Compact,21490,0,70,New,Cloth-Black,0.999,BENZINE,12,2,12,2019.0,White,5.0,5,Manual,4.6,5.8,104
2249,AudiA1,Compact,21390,0,70,New,Cloth,0.999,BENZINE,13,3,13,2019.0,Black,5.0,5,Manual,4.6,5.8,104
2250,AudiA1,Sedans,20400,6000,70,Employee'scar,Cloth-Black,0.999,BENZINE,9,1,13,2019.0,Black,4.0,5,Manual,4.6,5.8,104
2251,AudiA1,Compact,20388,10,85,New,Cloth-Black,0.999,BENZINE,10,2,13,2019.0,White,5.0,5,Manual,4.9,6.0,111
2252,AudiA1,Sedans,20990,6000,85,Demonstration,Cloth-Black,0.999,BENZINE,15,1,12,2019.0,White,4.0,5,Manual,4.9,6.0,111
2253,AudiA1,Compact,20881,1670,85,Used,Cloth-Grey,0.999,BENZINE,14,3,14,2019.0,Blue,5.0,5,Manual,4.8,5.9,122
2254,AudiA1,Compact,20880,3000,85,Demonstration,Cloth-Black,0.999,BENZINE,13,5,14,2019.0,Red,5.0,4,Manual,4.8,5.9,108
2255,AudiA1,Compact,20388,10,85,New,Cloth-Black,0.999,BENZINE,10,2,13,2019.0,White,5.0,5,Manual,4.9,6.0,111
2256,AudiA1,Sedans,20440,5500,70,Employee'scar,Cloth-Black,0.999,BENZINE,13,3,16,2019.0,Green,4.0,5,Manual,4.6,5.8,104
2257,AudiA1,Sedans,20420,20,70,Pre-registered,Cloth-Black,0.999,BENZINE,15,2,17,2019.0,Silver,4.0,5,Manual,5.1,6.2,114
2258,AudiA1,Compact,20344,0,70,New,Other,0.999,BENZINE,19,1,69,2019.0,Red,5.0,5,Manual,4.0,5.0,102
2259,AudiA1,Compact,20388,10,85,New,Cloth,0.999,BENZINE,10,2,10,2019.0,White,5.0,5,Manual,4.9,6.0,111
2260,AudiA1,Compact,20388,10,85,New,Cloth-Black,0.999,BENZINE,10,2,13,2019.0,White,5.0,5,Manual,4.9,6.0,111
2261,AudiA1,Compact,20388,10,85,New,Cloth-Black,0.999,BENZINE,10,2,13,2019.0,White,5.0,5,Manual,4.9,6.0,111
2262,AudiA1,Sedans,20380,9900,70,Employee'scar,Cloth-Black,0.999,BENZINE,13,3,16,2019.0,Black,4.0,5,Manual,4.6,5.8,104
2263,AudiA1,Compact,20344,0,70,New,Other,0.999,BENZINE,19,1,69,2019.0,Red,5.0,5,Manual,4.0,5.0,102
2264,AudiA1,Sedans,20299,5000,70,Used,Other,0.999,BENZINE,10,1,7,2019.0,Red,4.0,5,Manual,4.4,5.0,102
2265,AudiA1,Compact,20288,10,85,New,Cloth-Black,0.999,BENZINE,10,1,12,2019.0,Black,5.0,5,Manual,4.9,6.0,111
2266,AudiA1,Compact,20288,10,85,New,Cloth-Black,0.999,BENZINE,10,1,12,2019.0,Black,5.0,5,Manual,4.9,6.0,111
2267,AudiA1,Compact,20288,10,85,New,Cloth-Black,0.999,BENZINE,10,1,12,2019.0,Black,5.0,5,Manual,4.9,6.0,111
2268,AudiA1,Compact,20288,10,85,New,Cloth,0.999,BENZINE,10,1,8,2019.0,Black,5.0,5,Manual,4.9,6.0,111
2269,AudiA1,Sedans,20000,4500,66,Employee'scar,Other-Other,1.422,DIESEL,7,1,9,2019.0,Grey,4.0,4,Manual,3.8,4.4,99
2270,AudiA1,Compact,20850,1,70,New,Cloth-Black,0.999,BENZINE,16,3,18,2019.0,Black,5.0,5,Manual,4.6,5.8,104
2271,AudiA1,Compact,20288,10,85,New,Cloth-Black,0.999,BENZINE,10,1,12,2019.0,Black,5.0,5,Manual,4.9,6.0,111
2272,AudiA1,Sedans,20750,10000,85,Used,Other,0.999,BENZINE,9,1,11,2019.0,White,4.0,5,Manual,4.9,5.9,108
2273,AudiA1,Sedans,20700,10,70,New,Cloth-Black,0.999,BENZINE,15,4,18,2019.0,White,4.0,5,Manual,4.6,5.8,104
2274,AudiA1,Sedans,20690,10,92,New,Cloth-Grey,1.395,BENZINE,9,1,11,2019.0,Black,4.0,5,Manual,5.3,6.8,128
2275,AudiA1,Sedans,20690,10,92,New,Cloth-Grey,1.395,BENZINE,9,1,11,2019.0,White,4.0,5,Manual,5.3,6.8,128
